                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.1075,                0.97088,                  1.255,                0.87195,                0.83922,                0.89342,                0.63132,                 1.0559,                0.63637,                 1.1711,              0.0008878,              0.0008878,              0.0008878
                     36,                 1.1088,                0.96397,                 1.2561,                0.87249,                0.83972,                0.89347,                0.63162,                 1.0556,                0.63545,                 1.1706,              0.0008845,              0.0008845,              0.0008845
                     37,                 1.1064,                0.96087,                 1.2558,                0.87232,                0.83982,                0.89346,                0.63154,                 1.0549,                 0.6341,                 1.1701,              0.0008812,              0.0008812,              0.0008812
                     38,                 1.1033,                0.96317,                 1.2533,                0.87175,                0.84078,                0.89379,                 0.6316,                 1.0541,                0.63344,                 1.1693,              0.0008779,              0.0008779,              0.0008779
                     39,                 1.1063,                0.96565,                 1.2576,                0.87226,                0.84008,                0.89347,                0.63177,                 1.0539,                0.63292,                 1.1693,              0.0008746,              0.0008746,              0.0008746
                     40,                  1.103,                0.95872,                 1.2559,                 0.8726,                0.83901,                0.89368,                0.63172,                 1.0533,                0.63177,                 1.1689,              0.0008713,              0.0008713,              0.0008713
                     41,                 1.1045,                0.95486,                  1.254,                 0.8722,                0.84058,                0.89394,                0.63243,                 1.0529,                0.63036,                 1.1684,               0.000868,               0.000868,               0.000868
                     42,                 1.1044,                0.95627,                 1.2559,                0.87284,                0.84137,                 0.8946,                0.63286,                 1.0532,                0.62912,                 1.1682,              0.0008647,              0.0008647,              0.0008647
                     43,                 1.1004,                0.95314,                 1.2523,                0.87377,                0.84156,                0.89496,                0.63303,                 1.0529,                0.62816,                 1.1679,              0.0008614,              0.0008614,              0.0008614
                     44,                 1.1005,                0.95117,                 1.2528,                0.87331,                0.84236,                0.89566,                0.63374,                 1.0523,                0.62687,                 1.1674,              0.0008581,              0.0008581,              0.0008581
                     45,                 1.0987,                0.95067,                 1.2544,                0.87544,                0.84137,                0.89557,                0.63393,                  1.052,                0.62578,                 1.1674,              0.0008548,              0.0008548,              0.0008548
